路線番号,trip_id,stop_sequence,stop_id,arrival_time,departure_time,pickup_type,drop_type,shape_dist_trabel,説明(日本語),説明(英語),標準地域コード
2,18,96,34,14:59:00,14:59:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,18,97,33,15:01:00,15:01:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,18,98,82,15:02:00,15:02:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,18,99,31,15:04:00,15:04:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,18,100,83,15:05:00,15:05:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,18,101,84,15:07:00,15:07:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,18,102,85,15:08:00,15:08:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,18,103,86,15:10:00,15:10:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,18,104,86,15:20:00,15:20:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,18,105,87,15:20:59,15:20:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,18,106,88,15:22:00,15:22:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,18,107,89,15:22:59,15:22:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,18,108,90,15:24:00,15:24:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,18,109,91,15:26:59,15:26:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,18,110,92,15:28:00,15:28:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,18,111,20,15:28:59,15:28:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,18,112,18,15:31:00,15:31:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,18,113,19,15:32:00,15:32:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,18,114,18,15:33:00,15:33:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,18,115,17,15:35:00,15:35:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,18,116,16,15:36:00,15:36:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,18,117,15,15:37:00,15:37:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,18,118,14,15:38:00,15:38:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,18,119,13,15:39:00,15:39:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,18,120,93,15:40:00,15:40:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,18,121,94,15:42:00,15:42:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,18,122,10,15:44:00,15:44:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,18,123,9,15:45:00,15:45:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,18,124,8,15:46:00,15:46:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,18,125,7,15:48:00,15:48:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,18,126,6,15:49:00,15:49:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,18,127,5,15:51:00,15:51:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,18,128,3,15:53:00,15:53:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,18,129,95,15:54:00,15:54:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,18,130,4,15:55:00,15:55:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,18,131,96,15:56:00,15:56:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,18,132,1,15:57:00,15:57:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,1,1,14:30:00,14:30:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,2,2,14:31:00,14:31:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,3,3,14:32:00,14:32:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,4,95,14:33:00,14:33:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,5,4,14:33:59,14:33:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,6,5,14:37:00,14:37:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,7,6,14:37:59,14:37:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,8,7,14:39:00,14:39:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,9,8,14:41:00,14:41:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,10,9,14:41:59,14:41:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,11,10,14:43:00,14:43:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,12,11,14:45:00,14:45:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,13,12,14:46:00,14:46:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,14,13,14:47:00,14:47:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,15,14,14:48:00,14:48:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,16,15,14:49:00,14:49:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,17,16,14:50:00,14:50:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,18,17,14:52:00,14:52:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,19,18,14:54:00,14:54:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,20,19,14:55:00,14:55:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,21,18,14:56:00,14:56:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,22,20,14:58:00,14:58:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,23,21,14:59:00,14:59:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,24,22,15:01:00,15:01:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,25,23,15:03:00,15:03:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,26,24,15:04:00,15:04:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,27,25,15:05:00,15:05:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,28,26,15:06:00,15:06:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,29,27,15:07:00,15:07:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,30,27,15:15:00,15:15:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,31,28,15:17:00,15:17:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,32,29,15:18:00,15:18:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,33,30,15:20:00,15:20:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,34,31,15:20:59,15:20:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,35,32,15:22:59,15:22:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,36,33,15:24:00,15:24:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,37,34,15:26:00,15:26:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,38,35,15:26:59,15:26:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,39,36,15:28:00,15:28:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,40,44,15:28:59,15:28:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,41,45,15:30:00,15:30:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,42,46,15:31:00,15:31:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,43,47,15:32:00,15:32:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,44,48,15:33:00,15:33:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,45,49,15:34:00,15:34:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,46,50,15:34:00,15:34:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,47,51,15:36:00,15:36:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,48,52,15:37:00,15:37:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,49,50,15:39:00,15:39:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,50,49,15:39:00,15:39:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,51,48,15:40:00,15:40:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,52,53,15:42:00,15:42:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,53,54,15:43:00,15:43:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,54,55,15:44:00,15:44:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,55,56,15:45:00,15:45:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,56,57,15:46:00,15:46:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,57,58,15:47:00,15:47:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,58,59,15:48:00,15:48:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,59,60,15:49:00,15:49:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,60,73,15:50:00,15:50:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,61,62,15:51:00,15:51:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,62,63,15:52:00,15:52:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,63,64,15:53:00,15:53:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,64,65,15:54:00,15:54:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,65,66,15:56:00,15:56:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,66,67,15:57:00,15:57:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,67,68,15:59:00,15:59:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,68,69,16:19:59,16:19:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,69,67,16:22:00,16:22:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,70,66,16:23:00,16:23:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,71,70,16:25:00,16:25:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,72,71,16:26:00,16:26:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,73,72,16:27:00,16:27:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,74,62,16:27:59,16:27:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,75,61,16:29:00,16:29:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,76,74,16:30:00,16:30:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,77,59,16:31:00,16:31:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,78,58,16:32:00,16:32:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,79,57,16:33:00,16:33:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,80,56,16:34:00,16:34:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,81,55,16:35:00,16:35:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,82,75,16:36:00,16:36:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,83,76,16:37:00,16:37:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,84,48,16:39:00,16:39:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,85,49,16:40:00,16:40:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,86,50,16:40:00,16:40:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,87,52,16:42:00,16:42:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,88,51,16:43:00,16:43:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,89,50,16:45:00,16:45:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,90,49,16:45:00,16:45:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,91,48,16:46:00,16:46:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,92,47,16:47:00,16:47:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,93,46,16:48:00,16:48:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,94,77,16:49:59,16:49:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,95,78,16:51:00,16:51:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,96,43,16:52:59,16:52:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,97,42,16:53:59,16:53:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,98,41,16:55:00,16:55:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,99,40,16:56:00,16:56:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,100,79,16:56:59,16:56:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,101,39,16:59:00,16:59:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,102,79,17:00:00,17:00:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,103,80,17:00:59,17:00:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,104,81,17:02:00,17:02:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,105,38,17:04:00,17:04:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,106,81,17:06:00,17:06:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,107,37,17:07:00,17:07:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,108,1,17:10:00,17:10:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,109,1,17:20:00,17:20:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,110,2,17:21:00,17:21:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,111,3,17:22:00,17:22:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,112,95,17:23:00,17:23:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,113,4,17:24:00,17:24:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,114,5,17:27:00,17:27:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,115,6,17:28:00,17:28:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,116,7,17:29:00,17:29:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,117,8,17:31:00,17:31:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,118,9,17:32:00,17:32:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,119,10,17:33:00,17:33:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,120,11,17:34:59,17:34:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,121,12,17:36:00,17:36:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,122,13,17:37:00,17:37:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,123,14,17:37:59,17:37:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,124,15,17:38:59,17:38:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,125,16,17:40:00,17:40:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,126,17,17:41:59,17:41:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,127,18,17:44:00,17:44:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,128,19,17:45:00,17:45:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,129,18,17:45:59,17:45:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,130,20,17:48:00,17:48:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,131,21,17:49:00,17:49:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,132,22,17:51:00,17:51:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,133,23,17:53:00,17:53:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,134,24,17:53:59,17:53:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,135,25,17:55:00,17:55:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,136,26,17:56:00,17:56:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
2,19,137,27,17:57:00,17:57:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,20,1,22,8:54:59,8:54:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,20,2,97,8:56:59,8:56:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,20,3,98,8:58:00,8:58:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,20,4,99,8:58:59,8:58:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,20,5,100,9:00:00,9:00:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,20,6,101,9:02:00,9:02:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,20,7,102,9:04:00,9:04:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,20,8,103,9:07:00,9:07:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,20,9,104,9:09:00,9:09:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,20,10,105,9:09:00,9:09:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,20,11,106,9:10:00,9:10:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,20,12,107,9:12:00,9:12:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,20,13,108,9:15:00,9:15:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,20,14,31,9:18:00,9:18:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,20,15,109,9:19:00,9:19:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,20,16,110,9:21:00,9:21:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,20,17,111,9:22:00,9:22:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,20,18,112,9:24:00,9:24:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,20,19,113,9:27:00,9:27:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,20,20,114,9:30:00,9:30:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,20,21,115,9:31:00,9:31:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,20,22,86,9:36:00,9:36:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,20,23,87,9:37:00,9:37:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,20,24,116,9:38:00,9:38:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,20,25,117,9:39:00,9:39:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,20,26,90,9:39:59,9:39:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,20,27,91,9:41:59,9:41:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,21,1,22,11:30:00,11:30:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,21,2,97,11:32:00,11:32:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,21,3,98,11:33:00,11:33:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,21,4,99,11:34:00,11:34:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,21,5,100,11:35:00,11:35:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,21,6,101,11:37:00,11:37:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,21,7,102,11:39:00,11:39:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,21,8,103,11:42:00,11:42:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,21,9,104,11:44:00,11:44:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,21,10,105,11:44:00,11:44:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,21,11,106,11:45:00,11:45:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,21,12,107,11:47:00,11:47:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,21,13,108,11:50:00,11:50:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,21,14,31,11:53:00,11:53:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,21,15,109,11:54:00,11:54:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,21,16,110,11:56:00,11:56:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,21,17,111,11:56:59,11:56:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,21,18,112,11:58:59,11:58:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,21,19,113,12:02:00,12:02:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,21,20,114,12:05:00,12:05:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,21,21,115,12:06:00,12:06:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,21,22,86,12:11:00,12:11:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,21,23,87,12:12:00,12:12:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,21,24,116,12:13:00,12:13:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,21,25,117,12:14:00,12:14:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,21,26,90,12:15:00,12:15:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,21,27,91,12:17:00,12:17:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,22,1,22,13:20:00,13:20:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,22,2,23,13:22:00,13:22:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,22,3,117,13:23:00,13:23:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,22,4,116,13:24:00,13:24:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,22,5,26,13:25:00,13:25:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,22,6,27,13:26:00,13:26:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,22,7,118,13:31:00,13:31:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,22,8,119,13:32:00,13:32:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,22,9,113,13:35:00,13:35:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,22,10,112,13:38:00,13:38:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,22,11,111,13:40:00,13:40:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,22,12,110,13:41:00,13:41:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,22,13,109,13:43:00,13:43:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,22,14,31,13:44:00,13:44:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,22,15,108,13:47:00,13:47:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,22,16,107,13:50:00,13:50:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,22,17,106,13:52:00,13:52:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,22,18,105,13:52:59,13:52:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,22,19,104,13:53:30,13:53:30,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,22,20,120,13:54:59,13:54:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,22,21,102,13:58:00,13:58:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,22,22,101,14:00:00,14:00:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,22,23,100,14:02:00,14:02:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,22,24,99,14:03:00,14:03:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,22,25,98,14:04:00,14:04:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,22,26,97,14:05:00,14:05:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,22,27,91,14:07:00,14:07:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,23,1,22,16:49:59,16:49:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,23,2,23,16:52:00,16:52:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,23,3,117,16:52:59,16:52:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,23,4,116,16:53:59,16:53:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,23,5,26,16:55:00,16:55:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,23,6,27,16:56:00,16:56:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,23,7,118,17:00:59,17:00:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,23,8,119,17:02:00,17:02:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,23,9,113,17:04:59,17:04:59,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,23,10,112,17:08:00,17:08:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,23,11,111,17:10:00,17:10:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
3,23,12,110,17:11:00,17:11:00,0,0,,,,http://statdb.nstac.go.jp/lod/sac/C18207
